io	variableGroup	variableName	uri	valueType	allowedVariableValues
output	Variant	18_36047965_G_A	TBD	Number	1
output	Variant	18_36048719_G_A	TBD	Number	1
output	Variant	18_36053643_C_T	TBD	Number	1
output	Variant	18_36055904_A_T	TBD	Number	1
output	Variant	18_36058489_C_A	TBD	Number	1
output	Variant	18_40831637_C_T	TBD	Number	1
output	Variant	18_40862247_C_A	TBD	Number	1
output	Variant	18_40872273_T_C	TBD	Number	1
output	Variant	18_43153828_T_G	TBD	Number	1
output	Variant	18_44578565_A_G	TBD	Number	1
output	Variant	18_44585955_G_A	TBD	Number	1
output	Variant	18_44587654_C_T	TBD	Number	1
output	Variant	18_46526371_G_T	TBD	Number	1
output	Variant	18_46527026_C_A	TBD	Number	1
output	Variant	18_46527416_G_C	TBD	Number	1
output	Variant	18_46528065_C_T	TBD	Number	1
output	Variant	18_46528787_C_T	TBD	Number	1
output	Variant	18_49480607_C_T	TBD	Number	1
output	Variant	18_49498451_G_C	TBD	Number	1
output	Variant	18_51240097_T_G	TBD	Number	1
output	Variant	18_51310862_C_T	TBD	Number	1
output	Variant	18_51392375_G_T	TBD	Number	1
output	Variant	18_51402644_G_A	TBD	Number	1
output	Variant	18_51403368_C_T	TBD	Number	1
output	Variant	18_52734527_A_G	TBD	Number	1
output	Variant	18_52747871_C_T	TBD	Number	1
output	Variant	18_52750469_A_G	TBD	Number	1
output	Variant	18_52750688_T_G	TBD	Number	1
output	Variant	18_52752017_G_A	TBD	Number	1
output	Variant	18_52753785_C_A	TBD	Number	1
output	Variant	18_52757346_T_C	TBD	Number	1
output	Variant	18_52821124_A_G	TBD	Number	1
output	Variant	18_53034140_G_A	TBD	Number	1
output	Variant	18_53049212_G_A	TBD	Number	1
output	Variant	18_53058238_C_T	TBD	Number	1
output	Variant	18_53063719_G_A	TBD	Number	1
output	Variant	18_53065892_A_G	TBD	Number	1
output	Variant	18_53066328_A_C	TBD	Number	1
output	Variant	18_53067184_G_A	TBD	Number	1
output	Variant	18_53135749_C_T	TBD	Number	1
output	Variant	18_53141537_T_A	TBD	Number	1
output	Variant	18_53166557_C_T	TBD	Number	1
output	Variant	18_53192498_C_T	TBD	Number	1
output	Variant	18_53194961_T_C	TBD	Number	1
output	Variant	18_53205938_G_A	TBD	Number	1
output	Variant	18_56532820_C_T	TBD	Number	1
output	Variant	18_57728947_T_C	TBD	Number	1
output	Variant	18_57729069_C_T	TBD	Number	1
output	Variant	18_57730096_G_A	TBD	Number	1
output	Variant	18_57731977_C_T	TBD	Number	1
output	Variant	18_57732418_T_C	TBD	Number	1
output	Variant	18_57732689_A_G	TBD	Number	1
output	Variant	18_57733386_T_C	TBD	Number	1
output	Variant	18_57733925_G_A	TBD	Number	1
output	Variant	18_57734101_G_A	TBD	Number	1
output	Variant	18_57734857_C_T	TBD	Number	1
output	Variant	18_57735552_G_T	TBD	Number	1
output	Variant	18_57735675_C_G	TBD	Number	1
output	Variant	18_57735792_C_T	TBD	Number	1
output	Variant	18_57735945_T_C	TBD	Number	1
output	Variant	18_57736270_G_A	TBD	Number	1
output	Variant	18_57736702_T_G	TBD	Number	1
output	Variant	18_57738097_G_A	TBD	Number	1
output	Variant	18_57738602_T_G	TBD	Number	1
output	Variant	18_57739072_C_T	TBD	Number	1
output	Variant	18_57739179_T_G	TBD	Number	1
output	Variant	18_57739623_T_C	TBD	Number	1
output	Variant	18_57739840_G_T	TBD	Number	1
output	Variant	18_57740612_G_A	TBD	Number	1
output	Variant	18_57740710_G_A	TBD	Number	1
output	Variant	18_57740906_C_A	TBD	Number	1
output	Variant	18_57741114_T_G	TBD	Number	1
output	Variant	18_57742493_A_G	TBD	Number	1
output	Variant	18_57744189_A_G	TBD	Number	1
output	Variant	18_57744576_T_C	TBD	Number	1
output	Variant	18_57745302_C_T	TBD	Number	1
output	Variant	18_57745744_T_C	TBD	Number	1
output	Variant	18_57747215_G_T	TBD	Number	1
output	Variant	18_57747974_G_A	TBD	Number	1
output	Variant	18_57749028_A_G	TBD	Number	1
output	Variant	18_57749186_T_C	TBD	Number	1
output	Variant	18_57750897_T_C	TBD	Number	1
output	Variant	18_57751014_T_C	TBD	Number	1
output	Variant	18_57751185_A_T	TBD	Number	1
output	Variant	18_57751960_T_C	TBD	Number	1
output	Variant	18_57752803_A_C	TBD	Number	1
output	Variant	18_57754018_T_C	TBD	Number	1
output	Variant	18_57754901_C_T	TBD	Number	1
output	Variant	18_57755117_C_T	TBD	Number	1
output	Variant	18_57756055_C_T	TBD	Number	1
output	Variant	18_57757628_G_A	TBD	Number	1
output	Variant	18_57757978_A_G	TBD	Number	1
output	Variant	18_57758635_A_G	TBD	Number	1
output	Variant	18_57758855_G_A	TBD	Number	1
output	Variant	18_57759242_C_A	TBD	Number	1
output	Variant	18_57761524_C_T	TBD	Number	1
output	Variant	18_57766512_A_G	TBD	Number	1
output	Variant	18_57767635_T_C	TBD	Number	1
output	Variant	18_57769718_C_T	TBD	Number	1
output	Variant	18_57775295_G_A	TBD	Number	1
output	Variant	18_57776391_T_A	TBD	Number	1
output	Variant	18_57777987_A_C	TBD	Number	1
output	Variant	18_57777991_C_G	TBD	Number	1
output	Variant	18_57780253_T_C	TBD	Number	1
output	Variant	18_57780326_A_G	TBD	Number	1
output	Variant	18_57781188_A_G	TBD	Number	1
output	Variant	18_57783111_A_G	TBD	Number	1
output	Variant	18_57787559_T_C	TBD	Number	1
output	Variant	18_57788448_T_C	TBD	Number	1
output	Variant	18_57788990_T_G	TBD	Number	1
output	Variant	18_57790052_A_T	TBD	Number	1
output	Variant	18_57790225_T_G	TBD	Number	1
output	Variant	18_57791081_G_T	TBD	Number	1
output	Variant	18_57793209_C_T	TBD	Number	1
output	Variant	18_57793589_C_A	TBD	Number	1
output	Variant	18_57797485_T_C	TBD	Number	1
output	Variant	18_57798110_C_T	TBD	Number	1
output	Variant	18_57798697_G_T	TBD	Number	1
output	Variant	18_57799449_T_A	TBD	Number	1
output	Variant	18_57800606_A_G	TBD	Number	1
output	Variant	18_57801557_C_G	TBD	Number	1
output	Variant	18_57802714_G_A	TBD	Number	1
output	Variant	18_57808978_C_A	TBD	Number	1
output	Variant	18_57811982_G_A	TBD	Number	1
output	Variant	18_57824038_C_G	TBD	Number	1
output	Variant	18_57826570_T_C	TBD	Number	1
output	Variant	18_57829135_T_C	TBD	Number	1
output	Variant	18_57831468_G_T	TBD	Number	1
output	Variant	18_57838401_G_A	TBD	Number	1
output	Variant	18_57839769_C_A	TBD	Number	1
output	Variant	18_57846077_C_T	TBD	Number	1
output	Variant	18_57848369_A_T	TBD	Number	1
output	Variant	18_57848531_T_C	TBD	Number	1
output	Variant	18_57848651_A_G	TBD	Number	1
output	Variant	18_57849023_G_A	TBD	Number	1
output	Variant	18_57849429_C_T	TBD	Number	1
output	Variant	18_57850422_G_T	TBD	Number	1
output	Variant	18_57850583_C_A	TBD	Number	1
output	Variant	18_57851097_T_C	TBD	Number	1
output	Variant	18_57851763_A_G	TBD	Number	1
output	Variant	18_57852587_T_C	TBD	Number	1
output	Variant	18_57852948_A_C	TBD	Number	1
output	Variant	18_57854694_C_T	TBD	Number	1
output	Variant	18_57857135_T_G	TBD	Number	1
output	Variant	18_57858802_A_G	TBD	Number	1
output	Variant	18_57858829_T_C	TBD	Number	1
output	Variant	18_57859066_A_G	TBD	Number	1
output	Variant	18_57859563_C_A	TBD	Number	1
output	Variant	18_57861663_T_C	TBD	Number	1
output	Variant	18_57861961_G_A	TBD	Number	1
output	Variant	18_57863469_T_G	TBD	Number	1
output	Variant	18_57864092_C_G	TBD	Number	1
output	Variant	18_57867526_A_G	TBD	Number	1
output	Variant	18_57868365_C_T	TBD	Number	1
output	Variant	18_57869190_G_A	TBD	Number	1
output	Variant	18_57869750_C_T	TBD	Number	1
output	Variant	18_57870179_A_G	TBD	Number	1
output	Variant	18_57872361_T_G	TBD	Number	1
output	Variant	18_57872449_A_T	TBD	Number	1
output	Variant	18_57872989_A_G	TBD	Number	1
output	Variant	18_57876034_C_T	TBD	Number	1
output	Variant	18_57876227_T_C	TBD	Number	1
output	Variant	18_57877800_T_A	TBD	Number	1
output	Variant	18_57881362_C_T	TBD	Number	1
output	Variant	18_57882717_T_C	TBD	Number	1
output	Variant	18_57882787_C_A	TBD	Number	1
output	Variant	18_57883125_G_A	TBD	Number	1
output	Variant	18_57883801_C_T	TBD	Number	1
output	Variant	18_57884551_G_A	TBD	Number	1
output	Variant	18_57884616_T_C	TBD	Number	1
output	Variant	18_57884750_G_A	TBD	Number	1
output	Variant	18_57885413_A_G	TBD	Number	1
output	Variant	18_57885593_C_G	TBD	Number	1
output	Variant	18_57888746_A_G	TBD	Number	1
output	Variant	18_57889651_A_G	TBD	Number	1
output	Variant	18_57889652_G_A	TBD	Number	1
output	Variant	18_57890743_C_T	TBD	Number	1
output	Variant	18_57892549_T_C	TBD	Number	1
output	Variant	18_57893618_C_G	TBD	Number	1
output	Variant	18_57894123_T_G	TBD	Number	1
output	Variant	18_57895059_A_G	TBD	Number	1
output	Variant	18_57896038_G_T	TBD	Number	1
output	Variant	18_57896742_C_T	TBD	Number	1
output	Variant	18_57897702_A_G	TBD	Number	1
output	Variant	18_57897803_T_C	TBD	Number	1
output	Variant	18_57898199_C_T	TBD	Number	1
output	Variant	18_57901137_G_A	TBD	Number	1
output	Variant	18_57901782_C_T	TBD	Number	1
output	Variant	18_57901950_T_G	TBD	Number	1
output	Variant	18_57903086_G_T	TBD	Number	1
output	Variant	18_57903604_T_C	TBD	Number	1
output	Variant	18_57904011_G_A	TBD	Number	1
output	Variant	18_57904088_C_T	TBD	Number	1
output	Variant	18_57904207_G_A	TBD	Number	1
output	Variant	18_57905216_A_T	TBD	Number	1
output	Variant	18_57906500_G_A	TBD	Number	1
output	Variant	18_57907311_G_T	TBD	Number	1
output	Variant	18_57908675_A_G	TBD	Number	1
output	Variant	18_57909799_T_C	TBD	Number	1
output	Variant	18_57911330_A_G	TBD	Number	1
output	Variant	18_57912785_G_A	TBD	Number	1
output	Variant	18_57913434_G_A	TBD	Number	1
output	Variant	18_57913965_G_A	TBD	Number	1
output	Variant	18_58040624_G_A	TBD	Number	1
output	Variant	18_58049192_A_C	TBD	Number	1
output	Variant	18_58052665_C_T	TBD	Number	1
output	Variant	18_61861406_A_G	TBD	Number	1
output	Variant	18_71417201_C_T	TBD	Number	1
output	Variant	19_995282_A_G	TBD	Number	1
output	Variant	19_995943_T_G	TBD	Number	1
output	Variant	19_10642931_C_T	TBD	Number	1
output	Variant	19_10643471_G_A	TBD	Number	1
output	Variant	19_10647927_A_C	TBD	Number	1
output	Variant	19_10650548_T_G	TBD	Number	1
output	Variant	19_10654705_C_T	TBD	Number	1
output	Variant	19_10658257_T_C	TBD	Number	1
output	Variant	19_10659659_C_T	TBD	Number	1
output	Variant	19_10663165_C_T	TBD	Number	1
output	Variant	19_10665530_A_C	TBD	Number	1
output	Variant	19_10665951_G_A	TBD	Number	1
output	Variant	19_10666380_T_A	TBD	Number	1
output	Variant	19_10666402_T_C	TBD	Number	1
output	Variant	19_10666450_T_C	TBD	Number	1
output	Variant	19_10732663_A_G	TBD	Number	1
output	Variant	19_10738944_C_T	TBD	Number	1
output	Variant	19_10740010_G_A	TBD	Number	1
output	Variant	19_10740871_G_C	TBD	Number	1
output	Variant	19_10741202_G_A	TBD	Number	1
output	Variant	19_10741416_A_T	TBD	Number	1
output	Variant	19_10741622_A_G	TBD	Number	1
output	Variant	19_10741907_A_G	TBD	Number	1
output	Variant	19_10742170_A_G	TBD	Number	1
output	Variant	19_10742287_C_T	TBD	Number	1
output	Variant	19_10742443_C_T	TBD	Number	1
output	Variant	19_10742463_G_T,A	TBD	Number	1
output	Variant	19_10742996_C_T	TBD	Number	1
output	Variant	19_10743126_C_T	TBD	Number	1
output	Variant	19_10743161_G_A	TBD	Number	1
output	Variant	19_10744807_C_T	TBD	Number	1
output	Variant	19_10745764_T_C	TBD	Number	1
output	Variant	19_10748073_C_G	TBD	Number	1
output	Variant	19_10748121_C_T	TBD	Number	1
output	Variant	19_10748820_T_C	TBD	Number	1
output	Variant	19_10749236_T_C	TBD	Number	1
output	Variant	19_10750738_T_G	TBD	Number	1
output	Variant	19_10751080_G_A	TBD	Number	1
output	Variant	19_10752968_A_G	TBD	Number	1
output	Variant	19_10754400_A_G	TBD	Number	1
output	Variant	19_10754905_G_T	TBD	Number	1
output	Variant	19_10756399_T_C	TBD	Number	1
output	Variant	19_10756432_G_A	TBD	Number	1
output	Variant	19_10759442_G_A	TBD	Number	1
output	Variant	19_10764203_G_T	TBD	Number	1
output	Variant	19_10764867_C_G	TBD	Number	1
output	Variant	19_10764914_G_A	TBD	Number	1
output	Variant	19_10765819_C_T	TBD	Number	1
output	Variant	19_10766798_A_C	TBD	Number	1
output	Variant	19_10767469_G_C	TBD	Number	1
output	Variant	19_10767790_G_A	TBD	Number	1
output	Variant	19_10769974_T_C	TBD	Number	1
output	Variant	19_10770292_A_G	TBD	Number	1
output	Variant	19_10770783_A_G	TBD	Number	1
output	Variant	19_10771377_G_C	TBD	Number	1
output	Variant	19_10772112_T_C	TBD	Number	1
output	Variant	19_10772685_G_C	TBD	Number	1
output	Variant	19_10774623_G_A	TBD	Number	1
output	Variant	19_10775010_G_A	TBD	Number	1
output	Variant	19_10776606_A_T	TBD	Number	1
output	Variant	19_10778173_G_A	TBD	Number	1
output	Variant	19_10778647_A_G	TBD	Number	1
output	Variant	19_10780789_A_G	TBD	Number	1
output	Variant	19_10780802_G_A	TBD	Number	1
output	Variant	19_10784858_G_A	TBD	Number	1
output	Variant	19_10787540_T_C	TBD	Number	1
output	Variant	19_10787744_C_G	TBD	Number	1
output	Variant	19_10788813_T_C	TBD	Number	1
output	Variant	19_10790143_G_C	TBD	Number	1
output	Variant	19_10790162_T_C	TBD	Number	1
output	Variant	19_10793749_A_G	TBD	Number	1
output	Variant	19_10794630_G_T	TBD	Number	1
output	Variant	19_10799750_T_C	TBD	Number	1
output	Variant	19_10801185_G_A	TBD	Number	1
output	Variant	19_10802792_A_G	TBD	Number	1
output	Variant	19_10803395_A_G	TBD	Number	1
output	Variant	19_10804389_T_C	TBD	Number	1
output	Variant	19_10805160_T_C	TBD	Number	1
output	Variant	19_10808770_C_T	TBD	Number	1
output	Variant	19_10867219_G_A	TBD	Number	1
output	Variant	19_10881250_G_C	TBD	Number	1
output	Variant	19_10886206_G_T	TBD	Number	1
output	Variant	19_10891239_C_A	TBD	Number	1
output	Variant	19_10892881_G_A	TBD	Number	1
output	Variant	19_10893074_G_A	TBD	Number	1
output	Variant	19_10901440_G_A	TBD	Number	1
output	Variant	19_10903972_G_A	TBD	Number	1
output	Variant	19_10908623_G_T	TBD	Number	1
output	Variant	19_10908701_T_C	TBD	Number	1
output	Variant	19_10909953_C_T	TBD	Number	1
output	Variant	19_10914719_C_G	TBD	Number	1
output	Variant	19_10914829_G_A	TBD	Number	1
output	Variant	19_10915324_A_T	TBD	Number	1
output	Variant	19_10916684_C_T	TBD	Number	1
output	Variant	19_10926952_C_T	TBD	Number	1
output	Variant	19_10942872_C_G	TBD	Number	1
output	Variant	19_10946416_C_T	TBD	Number	1
output	Variant	19_10948031_G_A	TBD	Number	1
output	Variant	19_10950125_C_T	TBD	Number	1
output	Variant	19_10951384_G_A	TBD	Number	1
output	Variant	19_10952958_A_G	TBD	Number	1
output	Variant	19_10962440_T_C	TBD	Number	1
output	Variant	19_10962974_G_C	TBD	Number	1
output	Variant	19_10964475_T_C	TBD	Number	1
output	Variant	19_10964632_G_A	TBD	Number	1
output	Variant	19_10965270_C_T	TBD	Number	1
output	Variant	19_10966778_C_T	TBD	Number	1
output	Variant	19_10967970_A_G	TBD	Number	1
output	Variant	19_10970026_A_G	TBD	Number	1
output	Variant	19_10970985_A_G	TBD	Number	1
output	Variant	19_10972474_G_C	TBD	Number	1
output	Variant	19_10973567_G_A	TBD	Number	1
output	Variant	19_10976634_T_A	TBD	Number	1
output	Variant	19_10978414_T_C	TBD	Number	1
output	Variant	19_10981992_T_C	TBD	Number	1
output	Variant	19_10982190_G_A	TBD	Number	1
output	Variant	19_10985362_C_T	TBD	Number	1
output	Variant	19_10986671_G_A	TBD	Number	1
output	Variant	19_10986849_C_A	TBD	Number	1
output	Variant	19_10986909_C_T	TBD	Number	1
output	Variant	19_10991827_G_A	TBD	Number	1
output	Variant	19_10992724_G_A	TBD	Number	1
output	Variant	19_10993295_G_A	TBD	Number	1
output	Variant	19_10996391_C_T	TBD	Number	1
output	Variant	19_10998845_A_G	TBD	Number	1
output	Variant	19_10999137_G_C	TBD	Number	1
output	Variant	19_11001245_A_G	TBD	Number	1
output	Variant	19_11002265_C_A	TBD	Number	1
output	Variant	19_11002862_A_C	TBD	Number	1
output	Variant	19_11004230_G_A	TBD	Number	1
output	Variant	19_11005621_G_A	TBD	Number	1
output	Variant	19_11008737_T_G	TBD	Number	1
output	Variant	19_11009954_C_T	TBD	Number	1
output	Variant	19_11014937_C_T	TBD	Number	1
output	Variant	19_11018403_G_A	TBD	Number	1
output	Variant	19_11020081_T_C	TBD	Number	1
output	Variant	19_11022159_T_C	TBD	Number	1
output	Variant	19_11024986_C_T	TBD	Number	1
output	Variant	19_11025432_G_A	TBD	Number	1
output	Variant	19_11027626_C_A	TBD	Number	1
output	Variant	19_11029314_T_C	TBD	Number	1
output	Variant	19_11029669_T_C	TBD	Number	1
output	Variant	19_11029736_G_A	TBD	Number	1
output	Variant	19_11031464_C_G	TBD	Number	1
output	Variant	19_11034039_T_A	TBD	Number	1
output	Variant	19_11035604_A_G	TBD	Number	1
output	Variant	19_11041538_T_G	TBD	Number	1
output	Variant	19_11041736_C_T	TBD	Number	1
output	Variant	19_11041877_A_G	TBD	Number	1
output	Variant	19_11042743_G_A	TBD	Number	1
output	Variant	19_11043244_T_C	TBD	Number	1
output	Variant	19_11044365_C_T	TBD	Number	1
output	Variant	19_11044571_C_T	TBD	Number	1
output	Variant	19_11044964_T_C	TBD	Number	1
output	Variant	19_11045116_C_G	TBD	Number	1
output	Variant	19_11045129_A_G	TBD	Number	1
output	Variant	19_11046624_T_C	TBD	Number	1
output	Variant	19_11046671_A_G	TBD	Number	1
output	Variant	19_11047239_G_A	TBD	Number	1
output	Variant	19_11047400_A_G	TBD	Number	1
output	Variant	19_11049578_A_G	TBD	Number	1
output	Variant	19_11052053_C_T	TBD	Number	1
output	Variant	19_11052985_G_A	TBD	Number	1
output	Variant	19_11053375_C_T	TBD	Number	1
output	Variant	19_11053873_C_G	TBD	Number	1
output	Variant	19_11054426_G_A	TBD	Number	1
output	Variant	19_11054715_G_A	TBD	Number	1
output	Variant	19_11055299_T_A	TBD	Number	1
output	Variant	19_11058262_A_G	TBD	Number	1
output	Variant	19_11059347_C_T	TBD	Number	1
output	Variant	19_11061315_G_A	TBD	Number	1
output	Variant	19_11065021_G_A	TBD	Number	1
output	Variant	19_11065409_A_C	TBD	Number	1
output	Variant	19_11065654_C_T	TBD	Number	1
output	Variant	19_11066205_C_T	TBD	Number	1
output	Variant	19_11066781_C_T	TBD	Number	1
output	Variant	19_11067259_T_C	TBD	Number	1
output	Variant	19_11067295_C_T	TBD	Number	1
output	Variant	19_11067417_T_C	TBD	Number	1
output	Variant	19_11067835_A_G	TBD	Number	1
output	Variant	19_11068105_T_C	TBD	Number	1
output	Variant	19_11068171_C_T	TBD	Number	1
output	Variant	19_11068648_C_A	TBD	Number	1
output	Variant	19_11069264_C_A	TBD	Number	1
output	Variant	19_11069908_T_A	TBD	Number	1
output	Variant	19_11070633_C_T	TBD	Number	1
output	Variant	19_11070872_G_T	TBD	Number	1
output	Variant	19_11071148_A_T	TBD	Number	1
output	Variant	19_11071395_C_T	TBD	Number	1
output	Variant	19_11071560_G_T	TBD	Number	1
output	Variant	19_11072192_C_T	TBD	Number	1
output	Variant	19_11072610_G_A	TBD	Number	1
output	Variant	19_11075312_A_T	TBD	Number	1
output	Variant	19_11077346_G_A	TBD	Number	1
output	Variant	19_11078135_C_T	TBD	Number	1
output	Variant	19_11080921_C_T	TBD	Number	1
output	Variant	19_11081405_T_C	TBD	Number	1
output	Variant	19_11082009_A_G	TBD	Number	1
output	Variant	19_11083210_G_T	TBD	Number	1
output	Variant	19_11084994_A_G	TBD	Number	1
output	Variant	19_11085543_T_C	TBD	Number	1
output	Variant	19_11085590_C_T	TBD	Number	1
output	Variant	19_11093368_G_A	TBD	Number	1
output	Variant	19_11104747_A_G	TBD	Number	1
output	Variant	19_11105608_T_C	TBD	Number	1
output	Variant	19_11106600_C_T	TBD	Number	1
output	Variant	19_11106790_T_C	TBD	Number	1
output	Variant	19_11107133_T_C	TBD	Number	1
output	Variant	19_11112151_C_T	TBD	Number	1
output	Variant	19_11112153_T_A	TBD	Number	1
output	Variant	19_11113902_G_A	TBD	Number	1
output	Variant	19_11114206_C_T	TBD	Number	1
output	Variant	19_11114591_T_C	TBD	Number	1
output	Variant	19_11122710_G_T	TBD	Number	1
output	Variant	19_11125960_T_C	TBD	Number	1
output	Variant	19_11126160_T_C	TBD	Number	1
output	Variant	19_11126199_G_C	TBD	Number	1
output	Variant	19_11126643_T_C	TBD	Number	1
output	Variant	19_11127069_G_T	TBD	Number	1
output	Variant	19_11128824_T_C	TBD	Number	1
output	Variant	19_11132080_G_A	TBD	Number	1
output	Variant	19_11133272_A_G	TBD	Number	1
output	Variant	19_11134090_A_G	TBD	Number	1
output	Variant	19_11135654_T_C	TBD	Number	1
output	Variant	19_11136315_C_T	TBD	Number	1
output	Variant	19_11136857_C_T	TBD	Number	1
output	Variant	19_11138167_G_C	TBD	Number	1
output	Variant	19_11138226_T_C	TBD	Number	1
output	Variant	19_11139636_G_T	TBD	Number	1
output	Variant	19_11140144_A_G	TBD	Number	1
output	Variant	19_11146338_T_C	TBD	Number	1
output	Variant	19_11148113_C_G	TBD	Number	1
output	Variant	19_11154452_C_T	TBD	Number	1
output	Variant	19_11159076_G_A	TBD	Number	1
output	Variant	19_11159096_G_T	TBD	Number	1
output	Variant	19_11159525_G_T	TBD	Number	1
output	Variant	19_11159889_T_C	TBD	Number	1
output	Variant	19_11161537_C_A	TBD	Number	1
output	Variant	19_11163601_G_T	TBD	Number	1
output	Variant	19_11163824_T_C	TBD	Number	1
output	Variant	19_11163847_C_T	TBD	Number	1
output	Variant	19_11164460_G_A	TBD	Number	1
output	Variant	19_11164568_C_A	TBD	Number	1
output	Variant	19_11164781_A_G	TBD	Number	1
output	Variant	19_11166016_T_C	TBD	Number	1
output	Variant	19_11166293_T_C	TBD	Number	1
output	Variant	19_11166476_T_C	TBD	Number	1
output	Variant	19_11166827_G_A	TBD	Number	1
output	Variant	19_11167219_C_T	TBD	Number	1
output	Variant	19_11168029_T_C	TBD	Number	1
output	Variant	19_11168038_A_G	TBD	Number	1
output	Variant	19_11168261_C_T	TBD	Number	1
output	Variant	19_11168798_G_A	TBD	Number	1
output	Variant	19_11168896_A_G	TBD	Number	1
output	Variant	19_11169947_T_C	TBD	Number	1
output	Variant	19_11170839_T_C	TBD	Number	1
output	Variant	19_11171281_A_C	TBD	Number	1
