Symbol	GeneID
UBALD2	283991
TMEM235	283999
CCDC57	284001
HEXDC	284004
VMO1	284013
C17orf58	284018
CDRT4	284040
KANSL1	284058
C17orf105	284067
FAM171A2	284069
C17orf104	284071
TTLL6	284076
C17orf47	284083
NEK8	284086
PIGW	284098
C17orf78	284099
CISD3	284106
GSDMA	284110
SLC13A5	284111
TMEM102	284114
PTRF	284119
SLC26A11	284129
ENDOV	284131
GDPD1	284161
C17orf89	284184
TMEM105	284186
LGALS9B	284194
METRNL	284207
LAMA1	284217
KCTD1	284252
DYNAP	284254
BOD1L2	284257
SIGLEC15	284266
ZADH2	284273
SMIM21	284274
HMSD	284293
SSC5D	284297
ZNF547	284306
ZIK1	284307
ZNF776	284309
ZSCAN1	284312
ZNF780A	284323
C19orf54	284325
PRR19	284338
TMEM145	284339
CXCL17	284340
ZNF575	284346
LYPD5	284348
ZNF283	284349
PPP1R37	284352
NKPD1	284353
TPRX1	284355
MAMSTR	284358
IZUMO1	284359
EMC10	284361
KLK9	284366
SIGLEC17P	284367
SIGLECL1	284369
ZNF615	284370
ZNF841	284371
ACTL9	284382
OR2Z1	284383
ZNF763	284390
ZNF844	284391
SCGB2B2	284402
WDR62	284403
ZFP82	284406
VSTM1	284415
TMEM150B	284417
FAM71E2	284418
C19orf77	284422
MIR7-3HG	284424
SLC25A41	284427
MBD3L5	284428
OR10H5	284433
NWD1	284434
SLC25A42	284439
ZNF493	284443
ODF3L2	284451
HKR1	284459
FAM19A3	284467
RIIAD1	284485
THEM5	284486
C1orf167	284498
OR2L13	284521
SLC9C2	284525
OR14A16	284532
CYP4A22	284541
C1orf185	284546
NBPF15	284565
NBPF16	284565
FAM102B	284611
SYPL2	284612
CYB561D1	284613
ANKRD34A	284615
RSPO1	284654
EPHA10	284656
C1orf204	284677
C1orf111	284680
ZNF326	284695
BTBD8	284697
RIMKLA	284716
SLC25A34	284723
C20orf197	284756
SIRPB2	284759
FAM182A	284800
FRG1B	284802
KRTAP13-4	284827
SEC14L4	284904
SH2D6	284948
NT5DC4	284958
CCDC150	284992
RNF149	284996
FAM150B	285016
CCDC141	285025
C2orf61	285051
DNAJC5G	285126
ERICH2	285141
IAH1	285148
FAM126B	285172
UNC80	285175
RUFY4	285180
RGPD4	285190
DUSP28	285193
SLC9A9	285195
EOGT	285203
LINC00636	285205
EPHA6	285220
FBXW12	285231
C3orf38	285237
HTR3E	285242
ZNF619	285267
ZNF621	285268
RABL3	285282
C3orf56	285311
IGSF10	285313
C3orf33	285315
LINC00692	285326
CCDC66	285331
SLC9C1	285335
TCAIM	285343
ZNF852	285346
ZNF660	285349
SUMF1	285362
RPUSD3	285367
PRRT3	285368
DPH3	285381
C3orf70	285382
TPRG1	285386
DCAF4L1	285429
CYP4V2	285440
CRIPAK	285464
DOK7	285489
RNF212	285498
GPRIN3	285513
COX18	285521
YIPF7	285525
FRYL	285527
RNF175	285533
FAM200B	285550
STPG2	285555
EFCAB9	285588
SH3PXD2B	285590
FAM153A	285596
ARL10	285598
KIAA0825	285600
GPR150	285601
DTWD2	285605
RELL2	285613
C5orf51	285636
SLC36A3	285641
KIF4B	285643
OR2V2	285659
C5orf64	285668
RNF180	285671
SREK1IP1	285672
ZNF454	285676
C5orf60	285679
RGMB	285704
CEP57L1	285753
PPIL6	285755
DCBLD1	285761
CAGE1	285782
PRR18	285800
PNPLA1	285848
COX6A1P2	285849
TREML4	285852
RPL7L1	285855
POM121L12	285877
CNPY1	285888
C7orf71	285941
SPDYE1	285955
SEPT7P9	285961
FAM115C	285966
ZNF775	285971
ZNF789	285989
LSMEM1	286006
XKR6	286046
NSMCE2	286053
ZNF707	286075
FAM83H	286077
MICU3	286097
C8orf31	286122
ZFP41	286128
SCARA5	286133
TRIQK	286144
DPY19L4	286148
FBXO43	286151
NKAIN3	286183
PPP1R42	286187
CRB2	286204
SCAI	286205
C9orf117	286207
C9orf47	286223
SPATA31E1	286234
LCN12	286256
C9orf142	286257
TPRN	286262
TUSC1	286319
FAM78A	286336
LURAP1L	286343
OR13C9	286362
OR13D1	286365
FOXD4L3	286380
ATP11C	286410
MRRFP1	286423
H2BFM	286436
YIPF6	286451
CXorf22	286464
CXorf30	286464
CHDC2	286464
FAM133A	286499
MAGEB18	286514
TMSB15B	286527
P2RY8	286530
ILDR1	286676
STON1-GTF2A1L	286749
TUSC5	286753
LIN9	286826
TRIM59	286827
KRT6C	286887
TRIM42	287015
EIF4E3	317649
FAM149B1	317662
RFESD	317671
VN1R2	317701
VN1R4	317703
KLHL10	317719
DHRS4L2	317749
POTED	317754
C14orf39	317761
CCDC85C	317762
HIST2H2AB	317772
DDX51	317781
TTC6	319089
TAAR6	319100
KRT73	319101
ZAR1	326340
RAB37	326624
MMAB	326625
SERPINA9	327657
PPM1J	333926
SNAI3	333929
HIST2H3A	333932
UBAC2	337867
CHSY3	337876
KRTAP8-1	337879
KRTAP11-1	337880
KRTAP19-1	337882
KRTAP13-2	337959
KRTAP13-3	337960
KRTAP23-1	337963
KRTAP6-1	337966
KRTAP6-2	337967
KRTAP6-3	337968
KRTAP19-2	337969
KRTAP19-3	337970
KRTAP19-4	337971
KRTAP19-5	337972
KRTAP19-6	337973
KRTAP19-7	337974
KRTAP20-1	337975
KRTAP20-2	337976
KRTAP21-1	337977
KRTAP21-2	337978
KRTAP22-1	337979
KRTAP20-3	337985
ST7-OT4	338069
FAM151A	338094
NLRP9	338321
NLRP10	338322
NLRP14	338323
S100A7A	338324
GPIHBP1	338328
CLEC4D	338339
IFNE	338376
TAS2R60	338398
BLACE	338436
ANO9	338440
HCAR2	338442
FFAR4	338557
KCNK18	338567
ST8SIA6	338596
DUPD1	338599
LUZP2	338645
CCDC84	338657
TMEM225	338661
OR8D4	338662
OR5F1	338674
OR5AP2	338675
ANKRD13D	338692
ANKRD42	338699
B4GALNT4	338707
OR52L1	338751
OR2AG2	338755
C1QL4	338761
TMEM119	338773
KRT79	338785
C12orf74	338809
FAM19A2	338811
SLCO1B7	338821
C1QTNF9	338872
RNASE10	338879
VSX2	338917
TMEM202	338949
PKD1P1	339044
PRSS53	339105
RAB43	339122
JMJD8	339123
FAM92B	339145
TMEM95	339168
METTL2A	339175
CCDC144NL	339184
C17orf67	339210
ENPP7	339221
OXLD1	339229
CCDC137	339230
ARL16	339231
C17orf51	339263
MSL1	339287
LRRC30	339291
CPLX4	339302
ZNF181	339318
ZNF260	339324
ZNF546	339327
MYPOP	339344
NANOS2	339345
ADAMTSL5	339366
CLEC4G	339390
LINGO4	339398
RXFP4	339403
ANKRD45	339416
C1orf174	339448
KLHL17	339451
TMEM240	339453
TMEM52	339456
ZBTB8OS	339487
TFAP2E	339488
ZNF678	339500
PRSS38	339501
C1orf110	339512
C1orf228	339541
ZFP69	339559
SLC35E4	339665
TEX33	339669
SPOPL	339745
CYP27C1	339761
MROH2A	339766
ESPNL	339768
C2orf70	339778
C2orf53	339779
C2orf74	339804
CCDC39	339829
CCDC36	339834
KY	339855
C3orf35	339883
GADL1	339896
PRSS42	339906
CCDC158	339965
TMPRSS11A	339967
TRIML1	339976
LRRC66	339977
NAT8L	339983
SLC6A19	340024
TMEM173	340061
FAM170A	340069
ARSI	340075
ANKRD34B	340120
SLC35D3	340146
ZC3H12D	340152
MYLK4	340156
DPPA5	340168
CLPSL1	340204
TREML1	340205
ZNF680	340252
UNCX	340260
COL28A1	340267
ABCB5	340273
FAM221A	340277
FAM183B	340286
TSPAN33	340348
AGBL3	340351
KLHL38	340359
NRBP2	340371
ZNF517	340385
KIAA1875	340390
TMEM249	340393
RSPO2	340419
ZDHHC21	340481
ACER2	340485
RGAG4	340526
NHSL2	340527
PABPC1L2A	340529
KIAA2022	340533
BEX5	340542
TCEAL5	340543
VSIG1	340547
ZC3H12B	340554
SATL1	340562
DCAF12L2	340578
ZCCHC16	340595
LHFPL1	340596
CXorf67	340602
LIPM	340654
CYP26C1	340665
VWA2	340706
NANOS1	340719
LRIT2	340745
HMX3	340784
AKR1CL1	340811
C10orf112	340895
OR52B6	340980
OTOG	340990
DCDC1	341019
C11orf53	341032
MS4A10	341116
OR2AT4	341152
HEPHL1	341208
OR10A2	341276
OVCH2	341277
SMCO2	341346
OVCH1	341350
SYT10	341359
ACSM4	341392
ANKRD33	341405
OR6C2	341416
OR6C4	341418
H1FNT	341567
OR8S1	341568
FREM2	341640
NEK5	341676
OR6S1	341799
SLC35F4	341880
LRRC9	341883
COX8C	341947
GLDN	342035
GOLGA6A	342096
TMC3	342125
ZNF774	342132
FMN1	342184
C16orf96	342346
ZKSCAN2	342357
ATXN1L	342371
CD300E	342510
SMTNL2	342527
NACA2	342538
KRT27	342574
SLFN14	342618
STAC2	342667
ANKRD62	342850
VSTM2B	342865
ZNF850	342892
NCCRP1	342897
SYCN	342898
LEUTX	342900
ZNF404	342908
ZNF284	342909
C19orf81	342918
ZNF677	342926
RFPL4A	342931
ZSCAN5B	342933
ZSCAN22	342945
NANOS3	342977
PALM3	342979
RD3	343035
AADACL4	343066
PRAMEF5	343068
HNRNPCL1	343069
PRAMEF9	343070
PRAMEF10	343071
CCDC18	343099
OR6F1	343169
OR14K1	343170
OR2W3	343171
OR2T8	343172
OR2T3	343173
MYBPHL	343263
OR10R2	343406
FCRL6	343413
KCNT2	343450
BARHL2	343472
TCTEX1D4	343521
OR2T29	343563
ARHGAP40	343578
RSPO4	343637
TGM6	343641
XKR7	343702
MSGN1	343930
KIAA1211L	343990
FIGLA	344018
NOTO	344022
NCKAP5	344148
EVX2	344191
CDKL4	344387
SH3RF3	344558
GPR148	344561
LRRIQ4	344657
SAMD7	344658
AADACL2	344752
GPR149	344758
ZNF860	344787
TMPRSS7	344805
CD200R1L	344807
PAQR9	344838
RTP2	344892
OSTN	344901
ATP13A5	344905
PRSS48	345062
SOWAHB	345079
LRIT3	345193
MSANTD1	345222
SLC10A6	345274
HSD17B13	345275
PFN3	345456
ZNF879	345462
PLCXD3	345557
IRGM	345611
MCIDAS	345643
ACTBL2	345651
FAM174A	345757
MTX3	345778
RSPH4A	345895
ECT2L	345930
EYS	346007
ZNF391	346157
ZFP57	346171
SEPT14	346288
MACC1	346389
OR6V1	346517
OR2A12	346525
OR2A1	346528
GNAT3	346562
MOGAT3	346606
FAM71F2	346653
STRA8	346673
KLRG2	346689
SLC10A5	347051
GPR144	347088
QRFP	347148
OR1J1	347168
OR1B1	347169
KIF24	347240
IGFBPL1	347252
MURC	347273
ZNF81	347344
ITIH6	347365
LANCL3	347404
DCAF8L2	347442
SOWAHD	347454
OR13H1	347468
CCDC160	347475
CXorf66	347487
DGAT2L6	347516
RAB41	347517
ARSH	347527
MAGEB5	347541
GNG5P2	347687
TUBB8	347688
LRRTM1	347730
LRRTM3	347731
CATSPER3	347732
TUBB2B	347733
SLC35B2	347734
SERINC2	347735
NME9	347736
OTOP3	347741
C6orf52	347744
TBX10	347853
PDDC1	347862
AMIGO2	347902
EP400NL	347918
TMEM255B	348013
RBPMS2	348093
ANKDD1A	348094
C15orf38	348110
ACSM2B	348158
CLEC18A	348174
CTU2	348180
SKA2	348235
FAM195B	348262
ZNF530	348327
FAM159A	348378
FAM131C	348487
C22orf34	348645
GEN1	348654
C2orf48	348738
WDR53	348793
LNP1	348801
CCDC37	348807
TPRXL	348825
SLC6A18	348932
NIPAL4	348938
HCN1	348980
NUP43	348995
ZNF713	349075
WDR86	349136
GJC3	349149
FOXD4L4	349334
NMNAT3	349565
C11orf34	349633
RTN4RL2	349667
GPR142	350383
GYG2P1	352887
DNAAF3	352909
GATS	352954
C6orf58	352999
ZNF429	353088
RAET1G	353091
RILPL1	353116
LCE1A	353131
LCE1B	353132
LCE1C	353133
LCE1D	353134
LCE1E	353135
LCE1F	353137
LCE2A	353139
LCE2C	353140
LCE2D	353141
LCE3A	353142
LCE3B	353143
LCE3C	353144
LCE3E	353145
TBC1D26	353149
TAS2R42	353164
ZACN	353174
SLCO4C1	353189
KAAG1	353219
ZNF445	353274
KRT26	353288
RGSL1	353299
ANKRD37	353322
KRTAP12-2	353323
SPATA12	353324
KRTAP12-1	353332
KRTAP10-10	353333
GPR141	353345
ZNF233	353355
TICAM2	353376
POLN	353497
BMP8A	353500
VCY1B	353513
LILRA5	353514
BPIFB3	359710
DPPA3	359787
IRF2BP2	359948
ZBTB41	360023
NANOGNB	360030
TMPRSS9	360200
GLT6D1	360203
GSTK1	373156
USP50	373509
USP41	373856
DND1	373863
CDRT1	374286
NDUFS7	374291
PTCHD3	374308
NHLRC2	374354
CCDC172	374355
GALNT18	374378
NCR3LG1	374383
FAM111B	374393
TMEM179B	374395
TBC1D10C	374403
DNAJB13	374407
KRT77	374454
PTPRQ	374462
C12orf42	374470
ASPG	374569
TEX9	374618
KIF7	374654
ZNF710	374655
HDDC3	374659
WASH4P	374677
TEPP	374739
SPEM1	374768
EFCAB5	374786
LRRC37A3	374819
ANKRD30B	374860
CCDC178	374864
ATP9B	374868
C19orf35	374872
HSD11B1L	374875
C19orf45	374877
ZNF699	374879
TMEM205	374882
YJEFN3	374887
SBSN	374897
ZNF829	374899
ZNF568	374900
B3GNT8	374907
IGFL1	374918
C19orf68	374920
ZNF773	374928
DRAXIN	374946
SPATA21	374955
CCDC23	374969
TEX38	374973
MROH7	374977
FAM73A	374986
PEAR1	375033
SFT2D2	375035
MIA3	375056
C1orf95	375057
FAM89A	375061
PFN4	375189
FAM228B	375190
ANKRD36	375248
RBM43	375287
CERKL	375298
C2orf62	375307
RBM44	375316
AQP12A	375318
LHFPL4	375323
TOPAZ1	375337
C3orf62	375341
TMEM110	375346
C5orf34	375444
MAST4	375449
SIMC1	375484
GJB7	375519
VWC2	375567
TRIM73	375593
NAT16	375607
SLC26A5	375611
LHFPL3	375612
SPATC1	375686
ENHO	375704
PTAR1	375743
ERCC6L2	375748
SWI5	375757
C9orf50	375759
PNPLA7	375775
AGRN	375790
C9orf169	375791
LRRC10	376132
RAB15	376267
SLC27A1	376497
ZC3H6	376940
KLHL30	377007
PRSS45	377047
USP17L2	377630
CA13	377677
ENTPD8	377841
TRIM74	378108
APITD1	378708
CATSPER4	378807
NHLRC1	378884
RNF148	378925
RBMY1B	378948
RBMY1D	378949
RBMY1E	378950
RBMY1J	378951
KCTD8	386617
KCTD4	386618
IL31	386653
KRTAP10-4	386672
KRTAP10-6	386674
KRTAP10-7	386675
KRTAP10-9	386676
KRTAP10-1	386677
KRTAP10-11	386678
KRTAP10-2	386679
KRTAP10-5	386680
KRTAP10-8	386681
KRTAP10-3	386682
KRTAP12-3	386683
KRTAP12-4	386684
KRTAP10-12	386685
AMIGO3	386724
MRGPRG	386746
ZKSCAN4	387032
SUMO4	387082
CENPW	387103
SOGA3	387104
CEP85L	387119
NPSR1	387129
C6orf120	387263
KRTAP5-1	387264
KRTAP5-3	387266
KRTAP5-4	387267
KRTAP5-10	387273
TBPL2	387332
NSUN4	387338
THEMIS	387357
RASL11A	387496
GPR153	387509
TMEM189	387521
TMEM189-UBE2V1	387522
ILDR2	387597
SLC22A25	387601
C10orf113	387638
SKIDA1	387640
FAM21B	387680
SH2D4B	387694
C10orf99	387695
SLC16A12	387700
CC2D2B	387707
C10orf131	387707
ENO4	387712
ARMS2	387715
TEX36	387718
IFITM5	387733
OR56B1	387748
INSC	387755
FIBIN	387758
C11orf96	387763
SLC22A10	387775
SPDYC	387778
LIPT2	387787
VSTM5	387804
CLEC2A	387836
CLEC12B	387837
REP15	387849
C12orf68	387856
C12orf75	387882
CCDC42B	387885
TMEM233	387890
SETD8	387893
C1QTNF9B	387911
SHISA2	387914
NHLRC3	387921
SERP2	387923
C14orf23	387978
TOMM20L	387990
RTL1	388015
TMEM179	388021
C15orf52	388115
TNFAIP8L3	388121
C2CD4B	388125
C15orf59	388135
PRR25	388199
SBK1	388228
C16orf87	388272
C16orf97	388276
C16orf86	388284
C16orf47	388289
GLTPD2	388323
INCA1	388324
SCIMP	388325
C17orf100	388327
SPDYE4	388333
TMEM220	388335
SHISA6	388336
FAM211A	388341
TMIGD1	388364
CCL4L1	388372
C17orf98	388381
CCDC103	388389
RPRML	388394
YPEL2	388403
C17orf82	388407
BTBD17	388419
POTEC	388468
ZNF788	388507
CLEC17A	388512
RPSAP58	388524
RGS9BP	388531
KRTDAP	388533
ZNF790	388536
CEACAM16	388551
BLOC1S3	388552
IGFL3	388555
ZNF808	388558
ZNF888	388559
TMEM238	388564
ZNF470	388566
ZNF749	388567
ZNF324B	388569
FAM132A	388581
HES5	388585
SMIM1	388588
RNF207	388591
TMEM82	388595
TRNP1	388610
CD164L2	388611
TRABD2B	388630
LDLRAD1	388633
GBP7	388646
C1orf146	388649
FAM69A	388650
SLC6A17	388662
C1orf137	388667
NOTCH2NL	388677
LYSMD1	388695
HRNR	388697
FLG2	388698
C1orf189	388701
FMO6P	388714
C1orf53	388722
TMEM81	388730
CAPN8	388743
COA6	388753
C1orf229	388759
OR14A2	388761
LINC00493	388789
FAM209B	388799
KRTAP26-1	388818
FAM211B	388886
LINC00207	388910
MFSD2B	388931
C2orf71	388939
TMEM247	388946
TSPYL6	388951
C2orf78	388960
BOLA3	388962
C2orf81	388963
C2orf68	388969
SLC9A4	389015
SP5	389058
PLEKHM3	389072
C2orf80	389073
RESP18	389075
C2orf82	389084
OR6B2	389090
ZNF662	389114
CDHR4	389118
FAM212A	389119
IQCF2	389123
IQCF5	389124
MUSTN1	389125
VGLL3	389136
PRR23B	389151
PRR23C	389152
PLSCR5	389158
ANKUB1	389161
LEKR1	389170
TMEM212	389177
C4orf50	389197
SMIM20	389203
BEND4	389206
GRXCR1	389207
TMPRSS11F	389208
LRRC14B	389257
ANXA2R	389289
C5orf48	389320
PROB1	389333
C5orf46	389336
ARHGEF37	389337
PSMG4	389362
SFTA2	389376
CLPSL2	389383
C6orf222	389384
GLYATL3	389396
GFRAL	389400
LIN28B	389421
SAMD5	389432
IYD	389434
NUPR1L	389493
GTF2IRD2B	389524
LAMTOR4	389541
FEZF1	389549
FAM180A	389558
NUGGC	389643
C8orf86	389649
FAM150A	389658
XKR9	389668
C8orf87	389676
RBM12B	389677
MAFA	389692
FAM205B	389715
SPATA31A6	389730
SPATA31D1	389763
C9orf153	389766
IER5L	389792
C9orf171	389799
LCN15	389812
C9orf172	389813
LRRC26	389816
TMEM8C	389827
MAP3K15	389840
SPACA5	389852
PAGE2B	389860
ZCCHC13	389874
UBE2NL	389898
C1QL3	389941
NKX1-2	390010
OR52K1	390036
OR51D1	390038
OR52A5	390054
OR51B6	390058
OR51M1	390059
OR51Q1	390061
OR51I1	390063
OR51I2	390064
OR52D1	390066
OR52H1	390067
OR52N4	390072
OR52N5	390075
OR52N2	390077
OR52E6	390078
OR52E8	390079
OR52E4	390081
OR56A3	390083
OR10AB1P	390091
OR10A6	390093
ACCSL	390110
OR4X1	390113
OR5D13	390142
OR5D16	390144
OR5W2	390148
OR8H2	390151
OR8H3	390152
OR5T3	390154
OR5T1	390155
OR8K1	390157
OR5M9	390162
OR5M10	390167
OR5M1	390168
OR9G1	390174
OR5AK2	390181
OR5B2	390190
OR5B12	390191
OR5AN1	390195
OR4D10	390197
OR4D9	390199
OR10V1	390201
LRRC10B	390205
GPR152	390212
FOLR4	390243
KDM4E	390245
BSX	390259
OR6X1	390260
OR6M1	390261
OR10G4	390264
OR10G7	390265
OR8B3	390271
OR8A1	390275
OR6C1	390321
OR6C75	390323
OR6C76	390326
OR6C70	390327
OR4N2	390429
OR4K2	390431
OR4K13	390433
OR4K17	390436
OR4N5	390437
OR11G2	390439
OR11H4	390442
RNASE9	390443
OR5AU1	390445
OR4M2	390538
KBTBD13	390594
UBAP1L	390595
SKOR1	390598
ANKRD34C	390616
GDPGP1	390637
OR4F6	390648
OR4F15	390649
C1QTNF8	390664
PTX4	390667
PABPN1L	390748
ARL5C	390790
KRT39	390792
ONECUT3	390874
OR7G2	390882
OR7G3	390883
OR7A10	390892
NUDT19	390916
ZNF793	390927
PINLYP	390940
ZNF805	390980
HES3	390992
PRAMEF12	390999
PRAMEF8	391002
PRAMEF18	391003
PRAMEF17	391004
PLA2G2C	391013
FRRS1	391059
VHLL	391104
OR10K2	391107
OR10K1	391109
OR6Y1	391112
OR6K3	391114
VSIG8	391123
OR11L1	391189
OR2L8	391190
OR2AK2	391191
OR2L3	391192
OR2M2	391194
OR2T33	391195
OR2M7	391196
OR2G6	391211
SPINT4	391253
PTRHD1	391356
SULT6B1	391365
DYTN	391475
TRIM61	391712
HELT	391723
OR2A25	392138
GDF6	392255
FAM221B	392307
OR13J1	392309
OR13C2	392376
OR1L6	392390
OR5C1	392391
OR1K1	392392
LCN9	392399
GLOD5	392465
ARL13A	392509
NCBP2L	392517
ELFN1	392617
AGMO	392636
GRID2IP	392862
OR2A5	393046
MUC21	394263
SPRED3	399473
TMEM200B	399474
SLC25A35	399512
MEX3D	399664
FAM102A	399665
ZNF321P	399669
HEATR4	399671
MYO18A	399687
SHC4	399694
CTXN2	399697
C10orf120	399814
METTL10	399818
FOXI2	399823
FAM180B	399888
PCNXL3	399909
C11orf87	399947
C11orf88	399949
PATE2	399967
PATE4	399968
SNX19	399979
C12orf76	400073
SERTM1	400120
C13orf35	400165
PLEKHD1	400224
FOXN3-AS1	400236
C14orf180	400258
C15orf53	400359
C15orf54	400360
ST20	400410
FAM174B	400451
KNOP1	400506
C17orf97	400566
MED11	400569
GRAPL	400581
C17orf102	400591
TEX19	400629
PRSS57	400668
VMAC	400673
SIGLEC16	400709
ZNF880	400713
ZNF772	400720
PRAMEF4	400735
PRAMEF13	400736
SH2D5	400745
NCMAP	400746
C1orf141	400757
C1orf226	400793
C1orf220	400798
NBPF9	400818
FAM177B	400823
DEFB132	400830
C20orf202	400831
CHCHD10	400916
IL17REL	400935
C2orf91	400950
EML6	400954
PAIP2B	400961
RGPD1	400966
ANKRD36C	400986
FSIP2	401024
C2orf66	401027
ASB18	401036
IQCF3	401067
C3orf72	401089
C3orf80	401097
C4orf48	401115
DTHD1	401124
TMPRSS11BNL	401136
C4orf40	401137
AMTN	401138
CCSER1	401145
C4orf3	401152
RGS7BP	401190
C5orf63	401207
STMND1	401236
MCCD1	401250
SAPCD1	401251
CRIP3	401262
KLHL31	401265
TCP10L2	401285
C7orf65	401335
LRRD1	401387
PRRT4	401399
RAB19	401409
OR2A7	401427
C8orf59	401466
SAMD12	401474
PTPLAD2	401494
TMEM215	401498
TOMM5	401505
FAM74A1	401507
FAM74A2	401508
C9orf170	401535
CENPP	401541
C9orf152	401546
SNX30	401548
WDR38	401551
LCNL1	401562
C9orf139	401563
FAM166A	401565
SLC25A53	401612
GOLGA7B	401647
OR51C1P	401661
OR51H1P	401663
OR51T1	401665
OR51A4	401666
OR51A2	401667
MSLNL	401827
RNF223	401934
LDLRAD2	401944
OR2T2	401992
OR2T5	401993
OR14I1	401994
SRRD	402055
VWC2L	402117
OR5K2	402135
OR2A42	402317
SOHLH1	402381
XKRX	402415
KPNA7	402569
C7orf61	402573
IGLON5	402665
UFSP1	402682
IFITM10	402778
OR2T27	403239
OR2T35	403244
OR4A47	403253
OR5H14	403273
OR5H15	403274
OR5K3	403277
OR5K4	403278
OR6C65	403282
OR6C68	403284
PPAPDC2	403313
APOBEC4	403314
DEFB133	403339
ZBTB34	403341
HAPLN4	404037
CUEDC1	404093
SPINK6	404203
C10orf85	404216
CTXN1	404217
C6orf201	404220
HOXB-AS3	404266
YY2	404281
C16orf74	404550
SCGB1D4	404552
FAM45A	404636
GTF2H5	404672
ANKHD1-EIF4EBP3	404734
SPATA31B1	404770
POTEG	404785
DUOXA2	405753
ERVFRD-1	405754
FAM19A1	407738
TNFSF12-TNFSF13	407977
C2orf27B	408029
NOMO3	408050
SPINK14	408187
FNDC9	408263
TBC1D3B	414059
TBC1D3C	414060
CCL3L3	414062
ACBD7	414149
C10orf105	414152
C10orf62	414157
AGAP6	414189
CCNYL2	414194
CELF2-AS1	414196
PRR26	414235
C10orf55	414236
DNAJC9-AS1	414245
LINC00619	414260
DDI1	414301
DEFB103A	414325
IDNK	414328
LCN10	414332
BLID	414899
DENND6B	414918
C8orf82	414919
PIM3	415116
STX19	415117
VCX3B	425054
RGS21	431704
ASTL	431705
LHX8	431707
ATP5EP2	432369
KRTAP5-5	439915
MXRA7	439921
C1orf180	439927
C5orf17	439936
IFIT1B	439996
KRTAP5-2	440021
KRTAP5-6	440023
TMEM41B	440026
KRTAP5-7	440050
KRTAP5-11	440051
CARD17	440068
IQSEC3	440073
ZNF705A	440077
SMCO3	440087
H3F3C	440093
DBX2	440097
PLEKHG7	440107
LINC00544	440131
ALG11	440138
MZT1	440145
OR11H12	440153
RNASE13	440163
CCDC88C	440193
GOLGA8B	440270
EIF2AK4	440275
UNC13C	440279
GOLGA6L9	440295
TTLL13	440307
SNX29P2	440352
CTRB2	440387
RNASEK	440400
GPR179	440435
HSBP1L1	440498
PLIN5	440503
ZNF506	440515
ZNF724P	440519
PSG8	440533
PRAMEF11	440560
PRAMEF6	440561
MINOS1	440574
FAM183A	440585
ZYG11A	440590
BCL2L15	440603
HIST2H3PS2	440686
HIST2H2BF	440689
ETV3L	440695
LRRC52	440699
C1orf186	440712
TRIM67	440730
MAP1LC3C	440738
RIMBP3B	440804
PIWIL3	440822
ODF3B	440836
CAPN14	440854
TMEM89	440955
IQCF6	440956
SMIM4	440957
MTHFD2L	441024
TMEM150C	441027
C4orf47	441054
DUX4L4	441056
MARCH11	441061
C5orf56	441108
C6orf226	441150
TMEM151B	441151
OOEP	441161
FAM26F	441168
ZNF716	441234
SPDYE3	441272
SPDYE2	441273
AKR1B15	441282
OR4F21	441308
AARD	441376
LRRC24	441381
ANKRD20A3	441425
ANKRD20A2	441430
ANKRD18B	441459
C9orf173	441476
NRARP	441478
GLRA4	441509
FAM127C	441518
CT45A4	441519
CT45A3	441519
CT45A5	441521
SPANXN4	441525
PGAM4	441531
CDNF	441549
FRG2B	441581
OR5B3	441608
TSPAN11	441631
OR9K2	441639
OR4Q3	441669
OR4M1	441670
TARM1	441864
ANKRD65	441869
PRAMEF7	441871
OR10J3	441911
OR13G1	441933
SULT1C3	442038
GALNTL6	442117
OR2B3	442184
OR2J1	442185
OR2J3	442186
OR14J1	442191
OR10C1	442194
PTCHD4	442213
RFPL4B	442247
ZNF727	442319
OR2A2	442361
FOXB2	442425
FAM47C	442444
STAG3L3	442578
LMOD2	442721
PRY2	442862
PRYP3	442865
PRYP4	442866
BPY2B	442867
BPY2C	442868
IGFL4	444882
ARHGEF35	445328
SULT1A4	445329
TRIM6-TRIM34	445372
CBWD3	445571
C9orf129	445577
POTEE	445582
PALM2-AKAP2	445815
FRG2	448831
KPRP	448834
LCE6A	448835
GGNBP1	449520
LRRC37A2	474170
SPIN2B	474343
GIMAP6	474344
LRRC18	474354
H2AFB2	474381
H2AFB1	474382
F8A2	474383
F8A3	474384
C8orf22	492307
IGIP	492311
COA5	493753
TRIM72	493829
CISD2	493856
CCDC73	493860
EID3	493861
GPX8	493869
RNASE12	493901
PHOSPHO2	493911
PAPPA-AS1	493913
RBMXL1	494115
SPANXN1	494118
SPANXN2	494119
CHAC2	494143
FBXO47	494188
SPANXN5	494197
RNF165	494470
DFNB59	494513
C18orf56	494514
WEE2	494551
TIFAB	497189
CLEC18B	497190
C18orf32	497661
MS4A13	503497
SPRN	503542
ARGFX	503582
DEFB107B	503614
DEFB104B	503618
LOH12CR2	503693
DPRX	503834
DUXA	503835
DEFB106B	503841
DEFB105B	504180
CT45A6	541465
CT45A1	541466
LURAP1	541468
C8orf58	541565
CXorf40B	541578
C1QTNF9B-AS1	542767
SSX4B	548313
SLX1A	548593
CKMT1A	548596
POLR2J3	548644
DNAJC25	548645
CCDC157	550631
ATXN7L3B	552889
DNAJC25-GNG10	552891
